class,Text,Fuente,conteo_palabras_text,num_sentences,num_pairs,pairwise_similarities,mean_intra_similarity,max_intra_similarity,has_redundancy,redundant_pairs_count
True,"Un Tribunal argentino confirmó este jueves 20 de diciembre del 2018, el procesamiento con prisión preventiva dictado en septiembre pasado contra la expresidenta Cristina Fernández, acusada de haber recibido millonarios sobornos de empresarios en los Gobiernos kirchneristas (2003-2015), aunque seguirá libre por ser senadora y tener fueros. La Cámara Federal de Buenos Aires también confirmó la imputación contra el ya detenido exministro de Planificación Federal, Julio De Vido, y a ambos se les acusa de ser organizadores de una asociación ilícita y cohecho en la conocida como causa de ""los cuadernos de la corrupción"", informó la agencia estatal de noticias Télam. Desde que surgió el escándalo, principios de agosto, decenas de empresarios y exfuncionarios han sido procesados -algunos declarados imputados ""arrepentidos""- y muchos han reconocido ante el juez de instrucción, Claudio Bonadio, la existencia de las coimas y la supuesta implicación de Fernández y su fallecido esposo, el también expresidente Néstor Kirchner (2003-2007).",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,153,3,3,"[0.56469, 0.56632, 0.47238]",0.5344626903533936,0.566315770149231,True,3
True,"Un pueblo de Alaska no volverá a ver el Sol hasta 2019: sin luz solar dos meses. INSÓLITO. El fenómeno de la noche polar se repite cada año en los lugares situados más al norte del planeta (EFE/Antonio Bat) Desde el 23 de noviembre, sus habitantes verán la luz del Sol en los próximos dos meses. elconfidencial.com La ciudad de Barrow, renombrada ahora como Utqiagvik, es la ciudad estadounidense situada más al norte, en el estado de Alaska. Apenas viven 4.400 personas y sus temperaturas medias no superan los cero grados durante todo el invierno, llegando a los 30 bajo cero durante semanas enteras. Un lugar que, para ser más inhóspito aún, se pasa dos meses al año sin ver la luz del Sol. El Sol se puso y no volverá a aparecer por encima de la línea que marca el horizonte hasta el próximo 23 de enero, exactamente cuando sean las., 65 días después. Un fenómeno que se conoce como noche polar.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,163,7,21,"[0.56855, 0.24028, 0.43099, 0.69161, 0.6284, 0.42824, 0.07106, 0.31414, 0.57031, 0.5974, 0.66505, 0.09702, 0.06075, 0.00527, 0.14927, 0.40727, 0.22576, 0.25733, 0.5133, 0.37133, 0.3988]",0.3662918508052826,0.6916096210479736,True,12
False,"Renuncia al nazismo porque es incapaz de dibujar bien la esvástica SE HA HECHO DE PODEMOS PORQUE EL CÍRCULO SÍ LE SALE BIEN Por Podemos Aunque, de entre todas las ideologías, el fascismo es sin duda la que mejor le encaja, Cristina Cortijo, una sevillana de 23 años, se ha visto obligada a renunciar al nazismo porque es incapaz de dibujar bien la esvástica. ""Siempre me quedaba como un ocho y ahora toda la gente cree que me gusta mucho el ocho"", reconoce avergonzada. Durante años, Cristina ha intentado perfeccionar su técnica a base de dibujar muchas esvásticas, pero nunca ha llegado a alcanzar un nivel aceptable. ""He hecho grafitis que parecen la silueta de un hombre caminando, piezas del Tetris o incluso penes, todo menos la cruz esvástica"", lamenta. ""Si hay una raza superior, claramente yo no formo parte de ella"", razona. Viendo su incapacidad para formar parte del nazismo, Cristina se ha hecho de Podemos porque el círculo sí le sale bien. ""Hay algunos aspectos de la ideología de este partido que todavía me chirrían, pero me salen unos círculos tan perfectos que sería una pena no votarlos"", explica ya como militante de la formación de Pablo Iglesias.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,200,7,21,"[0.0995, 0.27737, 0.12505, 0.23996, 0.62724, 0.29499, 0.18093, 0.17353, 0.19388, 0.19282, 0.26784, 0.20947, 0.09342, 0.43495, 0.09137, 0.1622, 0.09898, 0.25578, 0.20694, 0.40657, 0.31211]",0.2354717552661895,0.627240777015686,True,3
False,"Susana Díaz admite ahora que fue un error pedir el voto para la ultraderecha ""VISTO EN RETROSPECTIVA, DEBERÍA HABER PEDIDO EL VOTO PARA LA IZQUIERDA"", DICE DÍAZ Por Vox Tras el batacazo electoral, Susana Díaz admite ahora que fue un error de cálculo pedir durante toda la campaña electoral el voto para la ultraderecha nacionalista y no para la izquierda y el partido que representa. ""Visto en retrospectiva no debería haber pedido a la gente que votara cosas nazis"", ha dicho la líder andaluza, que ha perdido la Junta. ""Es hora de admitir los errores y el principal ha sido hacer campaña para que la gente votara la opción más radicalmente nacionalista y demagoga que pudiera encontrar"", ha dicho la líder andaluza, que atribuye a esa estrategia el habe perdido la presidencia de la comunidad. ""El populismo conduce al fascismo y lo que hay que analizar ahora es por qué todos esos andaluces que han confiado en el fascismo han pensado que tenían que buscarlo en opciones distintas a mí y no se han sentido cómodos votando al PSOE"", ha dicho Susana Díaz, que no entiende por qué los nazis no la han votado a ella. La socialista considera que, de cara al futuro, hay que ""aprender la lección"" y dar cabida también a los puntos del programa que los nazis han encontrado atractivos en los partidos nazis y no en el suyo.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,233,5,10,"[0.50142, 0.61708, 0.56977, 0.26033, 0.62469, 0.62117, 0.43622, 0.49325, 0.34048, 0.49406]",0.4958478808403015,0.6246918439865112,True,9
False,"Prohiben entrada al centro de Cali a habitantes de Miranda y Yotoco Debido a la aguda congestión que se presenta en la capital del Valle durante la temporada de fin de año, varios centros comerciales de la ciudad y el comercio en general han solicitado a la administración municipal que se tomen medidas urgentes que les ayuden a mejorar la movilidad e incrementar sus ventas. La más polémica es la prohibición de la entrada a los vecinos de Miranda y Yotoco, que ha causado denuncias de discriminación en redes sociales, con los hashtags #jesuismiranda y #jesuisyotoco. Octavio Lucumí, representante de los comerciantes declaró: ""Mompa, necesitamos que le metan mano a esto, no se puede ni caminar con tanta gente, pero casi nadie compra, ¿oís? A esa gente se le ocurre venirse de borondo al centro y se traen hasta a la abuelita en muletas, todos vienen de 'miranda' y 'yotoco' pero más parecen de apellido Peláez. No compran es nada. Deberían multar a toda esa gente que nada más viene a vitrinear, a ver si llevan algo más aparte del ""mandarinazo"" y la porción de fritanga y chuzos, de los que compran uno solo y se lo comen entre cinco"". Por su parte, los habitantes de Miranda (Cauca) y Yotoco (Valle) que por su cercanía con Cali acostumbran a visitar la ciudad para sus compras navideñas, se mostraron indignados con la medida que consideran injusta y xenófoba, y anunciaron que a partir de ahora harán sus compras en línea para no exponerse a pagar comparendos en su contra. Zulma Peláez, caleña residente en el barrio Ciudad Jardín, se mostró de acuerdo con la medida, pues es en el centro de la ciudad donde cada año acude de incógnita a conseguir el ""estren"" para la navidad: ""Allá consigo los mismos vestidos que en los centros comerciales, pero 10 veces mas baratos, y doña Consuelo que es mi costurera me le cambia la marquilla, tu sabes gordo, antes muerta que sencilla"", afirmó, en verso. ""Así tenga que cambiarme el apellido para ir a comprar, pero no voy a quedar como la pobretona del club, y menos en plena feria"", concluyó la bendecida y afortunada dama.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,363,9,36,"[0.44131, 0.33338, 0.21128, -0.03545, 0.09313, 0.56315, 0.30135, 0.18251, 0.24368, 0.31408, -0.02805, 0.20055, 0.57824, 0.25242, 0.11598, 0.27584, 0.33315, 0.44732, 0.41459, 0.44883, 0.47383, -0.00023, 0.19248, 0.35579, 0.41082, 0.13097, 0.30448, 0.175, 0.15592, 0.23813, 0.31484, 0.36877, 0.26449, 0.35191, 0.25272, 0.44097]",0.2810609638690948,0.5782424211502075,True,12
True,"Tendencias Hallan 145 ballenas muertas en una playa remota de Nueva Zelanda Unas 145 ballenas piloto murieron en un varamiento masivo en un punto remoto de una pequeña isla de Nueva Zelanda, anunciaron este lunes las autoridades. Por 27 noviembre, 2018 84 Un senderista descubrió el varamiento el sábado en Isla Stewart, a 30 km de la costa sur de la Isla Sur. La mitad de las ballenas ya estaban muertas y, debido a la condición de las demás y a la localización, remota y de difícil acceso, se tomó la decisión de someterlas a eutanasia. ""Por desgracia, la probabilidad de ser capaces de reflotar con éxito a las ballenas restantes era extremadamente baja"", dijo Ren Leppens, gestor de operaciones del Departamento de Conservación de la Isla Stewart. ""La localización remota, la falta de personal cercano y el agravamiento de la situación de las ballenas implicaba que lo más humano que podía hacerse era la eutanasia"", añadió. ""No obstante, siempre es una decisión dolorosa"". Este fue uno de los cuatro varamientos descubiertos en las costas de Nueva Zelanda durante el fin de semana. Los varamientos de ballenas son relativamente comunes en las costas neozelandesas: el Departamento de Conservación atiende una media de 85 incidentes anuales, la mayoría de un solo ejemplar del animal. Cientos de ballenas piloto han aparecido muertas en una playa de Nueva Zelanda. pic.twitter.com/4Pf2Ses0oD — EL MUNDO (@elmundoes) 26 de noviembre de 2018 El domingo, 10 orcas pigmeas encallaron en la playa de las Noventa Millas, en la zona boreal de la Isla Norte. Dos de ellas murieron y el martes se intentará devolver al mar a las supervivientes. Un cachalote hallado en la cercana Doubtless Bay murió la noche del sábado. En Ohiwa, en la costa oeste de la Isla Norte, se encontró un cachalote hembra. No se sabe con exactitud por qué encallan las ballenas y delfines, pero algunas razones pueden ser las enfermedades, los errores de navegación, las características geográficas, un cambio repentino de marea, que sean perseguidos por un predador y las condiciones meteorológicas extremas.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,342,14,91,"[0.14893, 0.58571, 0.41431, 0.52514, -0.06052, 0.22981, 0.51843, 0.82598, 0.39511, 0.33036, 0.45873, 0.28153, 0.46613, 0.19378, 0.2531, 0.18963, 0.09576, 0.49903, 0.14042, 0.21039, 0.35853, 0.16665, 0.32353, 0.38641, 0.1779, 0.6372, 0.79521, 0.25605, 0.13345, 0.5435, 0.59427, 0.30345, 0.4791, 0.48349, 0.25524, 0.58388, 0.65587, 0.20322, 0.1601, 0.53876, 0.43918, 0.33764, 0.3192, 0.3249, 0.21441, 0.58615, 0.31935, 0.16668, 0.53693, 0.56558, 0.32083, 0.41164, 0.40477, 0.24961, 0.63435, 0.02284, 0.1464, 0.04674, 0.0901, 0.06419, 0.06105, 0.0869, 0.22273, 0.36627, 0.42995, 0.45197, 0.17602, 0.31036, 0.45644, 0.24718, 0.64865, 0.36922, 0.1606, 0.29136, 0.33438, 0.62068, 0.51233, 0.35267, 0.40111, 0.34281, 0.53463, 0.2169, 0.30817, 0.44109, 0.45554, 0.38464, 0.17605, 0.27153, 0.38379, 0.43198, 0.2817]",0.347997099161148,0.8259780406951904,True,45
True,"Informes 137 mujeres asesinadas cada día en el mundo MÉXICO. Protesta contra la violencia a las mujeres en México, uno de los países con más femicidios. AFP Marchas contra la violencia machista en varios países del mundo Londres - El hogar es el lugar más peligroso para una mujer, según un estudio de Naciones Unidas que determinó que el número de mujeres asesinadas por una pareja o familiar está subiendo a nivel global. Unas 50.000 mujeres murieron en todo el mundo el año pasado a manos de una pareja, expareja o familiar, lo que equivale a 137 por día o 6 por hora, dijo la Oficina de Naciones Unidas contra la Droga y el Delito (Unodc). Sin embargo, la cifra puede ser mayor ya que existen otro tipo de crímenes machistas, como el cometido contra prostitutas, compañeras de trabajo o por el tráfico de personas, publicó el portal Infobae. Vestidos con faldas, un grupo de hombres en Guayaquil se sumó al Día de la No violencia contra la mujer ""Aunque la vasta mayoría de víctimas de homicidio son hombres, las mujeres siguen pagando el precio más alto como resultado de la desigualdad de género, la discriminación y los estereotipos negativos"", dijo el director ejecutivo de Unodc, Yury Fedotov. Muchas mujeres fueron asesinadas por parejas abusivas, mientras que otras fueron víctimas de las denominadas matanzas para salvaguardar el honor o disputas por dotes. Mujeres marchan contra la violencia en Francia El reporte de Unodc llama a realizar más acciones para combatir la violencia basada en el género, incluyendo una mayor coordinación entre la policía, médicos y servicios sociales, además de trabajos para asegurar servicios de respaldo especializados, donde estén disponibles, para mujeres en riesgo. Los hombres también deberían estar involucrados en programas para combatir normas dañinas de género desde la educación en la infancia temprana en adelante, agregó. En 1,3 por cada 100.000 mujeres se sitúa la tasa mundial de femicidios; África y América son las regiones de mayor riesgo, indica la ONU. ",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,332,10,45,"[0.59091, 0.34636, 0.57375, 0.33671, 0.45993, 0.52421, 0.43464, 0.12087, 0.48665, 0.48972, 0.31563, 0.27674, 0.51481, 0.47092, 0.65991, 0.27497, 0.44636, 0.44873, 0.40964, 0.54782, 0.53345, 0.60217, 0.45687, 0.6135, 0.24471, 0.4585, 0.51749, 0.34304, 0.22128, 0.57455, 0.45362, 0.41336, 0.37712, 0.37584, 0.37538, 0.55839, 0.4634, 0.48301, 0.45687, 0.50277, 0.3691, 0.46181, 0.44086, 0.41451, 0.33252]",0.4394092559814453,0.6599065065383911,True,38
True,"Con música de banda de pueblo y un importante número de seguidores, la mañana de este jueves 20 de diciembre del 2018, el medallista olímpico, Jefferson Pérez Quezada, registró oficialmente su candidatura a la Alcaldía de Cuenca. En la Delegación Provincial del Consejo Nacional Electoral le acompañó su madre, Lucrecia Quezada. La concentración empezó a las. en la céntrica plaza de Santo Domingo, a media cuadra de la sede del Movimiento Renace, que auspicia su candidatura. También, estuvieron los 15 candidatos a concejales urbanos y rurales de Cuenca, con sus suplentes. Esta agrupación política no participará con candidato para la Prefectura de Azuay. De la plaza de Santo Domingo partieron cerca de las. hasta la oficina principal del Consejo Electoral, ubicada a cuatro cuadras. Juntos coreaban la frase ""Cuenca Renace, Jefferson alcalde"". Antes de la firma de los documentos se realizó un acto solemne y de allí el exmarchista y empresario intervino durante casi 20 minutos. Habló en términos generales del desarrollo económico, la movilidad integral y la seguridad como los tres ejes de trabajo en el caso de llegar a ser Alcalde de Cuenca. Dijo que está preparado para asumir este reto y que ya lo demostró cuando logró que esta ciudad sea la mejor del mundo en una actividad como la marcha. Además, ""que está rodeado de ciudadanos honestos, jóvenes y personas de a pie que sienten y viven las necesidades de la ciudad"". Pérez aseguró que tenía un bajo perfil porque oficialmente no era candidato y que no contaba con la infraestructura para hacerlo, ""como otros que ya son candidatos"". El exdeportista aseguró que aceptará las invitaciones de los medios de comunicación.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,275,15,105,"[0.31371, 0.09093, 0.42638, 0.39674, 0.19235, 0.12682, 0.15987, 0.28856, 0.17532, 0.23299, 0.2708, 0.14059, 0.37174, 0.20167, -0.00313, 0.18878, 0.34782, 0.24396, -0.01049, 0.25894, 0.1573, 0.05448, 0.25088, 0.08626, 0.08, 0.15209, 0.15713, 0.12676, 0.09632, -0.14939, 0.09027, 0.09397, 0.15731, 0.28156, 0.07793, 0.1008, 0.13189, 0.03932, -0.07247, 0.30684, 0.13838, 0.68897, 0.43029, 0.42926, 0.27031, 0.30565, 0.39463, 0.31257, 0.27976, 0.19695, 0.25462, 0.12146, 0.2667, 0.38859, 0.15777, 0.38621, 0.20688, 0.36427, 0.37222, 0.06572, -0.02584, 0.22865, 0.04612, -0.05887, 0.02153, -0.06278, 0.02111, 0.46392, 0.03888, 0.20422, 0.20668, 0.21414, 0.11814, 0.12066, 0.11887, 0.05972, 0.02189, 0.38003, 0.13557, 0.30969, 0.19823, 0.26124, 0.23527, 0.06327, 0.28789, 0.41949, 0.28846, 0.46114, 0.23747, 0.04526, 0.09379, 0.14205, 0.14556, 0.07868, 0.14664, 0.38738, 0.35253, 0.2965, 0.12313, 0.40265, 0.10408, 0.26685, 0.13901, 0.16996, 0.09164]",0.1968126744031906,0.6889725923538208,True,19
False,"El ministro de Finanzas, Richard Martínez, informó este martes 18 de diciembre del 2018 que el Ejecutivo ha decidido reducir los subsidios de la gasolina extra y ecopaís en Ecuador. ""Por culpa del ex presidente Rafael Correa hemos decidido subir el precio de la gasolina… la gasolina extra y la gasolina ecopaís pasarán de USD 1,48 a 2,85, es decir 1.37 centavos adicionales por galón…"", dijo Martinez. Ante esta noticia Brandon Cunalata, un ciudadano que votó 7 veces SI en la consulta popular, afirmó estar preocupado porque no podrá tanquear su chevrolet aveo. ""Este patojo sale con vergas… como quiere que tanquee mi super aveo, recién le cambié las mascarillas y le saqué el silenciador… ahora no tengo para tanquear.. yo voté 7 veces SI para que se vaya Correa y me sale con huevadas"", afirmó Cunalata. Por su parte el presidente Moreno afirmó en sus redes sociales que ""pagar la gasolina más caro es algo mágico y que con ese dinero va a construir parques para que nuestros niños hagan el amor""",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,173,5,10,"[0.49888, -0.00913, 0.08777, 0.36608, 0.10396, 0.24303, 0.59028, 0.63343, 0.15898, 0.28077]",0.2954035997390747,0.6334302425384521,True,4
False,"Revelan polémico video de Petro comiendo pizza hawaiana Tras la revelación de un video en el que el excandidato presidencial y actual senador Gustavo Petro aparece visiblemente contento mientras deposita en una bolsa varios fajos de billetes, un nuevo hecho noticioso le roba la calma al político de izquierda. Se trata de una pieza audiovisual que circula por las redes desde esta mañana en la que el exalcalde de Bogotá aparece disfrutando de una pizza hawaiana en una fiesta. El video, al parecer, fue grabado durante el partido jugado por Colombia contra la selección de Inglaterra en el mundial de Francia 98 y muestra cómo, sin ningún tapujo, el entonces joven Gustavo Petro prefiere tomar una rebanada de pizza hawaiana en lugar de una de carnes. El implicado aseguró a este medio que explicará esta grabación una vez termine de develar la conspiración detrás de la anterior. Eso sí, adelantó una declaración: ""si es el video que Petro se imagina, corresponde a una apuesta entre viejos amigos, todos excéntricos. Sea lo que sea, para ese momento no había redes sociales y, en consecuencia, el consumo de la combinación de jamón y piña no estaba tipificado como delito social"". ""Él está muy afectado. No por lo del video de los fajos, que eso es manejable: no cometió delitos, fue una conspiración, no es el primero ni en último político que tiene que dar explicaciones por eso, en fin. Lo que lo tiene descompuesto es lo de la pizza. Tú sabes que él es muy de redes, muy de Twitter y ahí que a uno le guste la pizza hawaiana es causal de linchamiento. Dice en círculos íntimos que no siente tener las fuerzas para soportar lo que vendrá"", aseguró un allegado de Petro a este medio.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,295,11,55,"[0.65237, 0.74255, 0.19766, 0.52335, 0.08361, 0.23559, 0.29141, 0.50202, 0.55118, 0.2242, 0.63659, 0.20008, 0.29921, 0.20576, 0.11931, 0.23672, 0.56357, 0.57977, 0.02649, 0.19917, 0.45384, 0.18691, 0.13463, 0.22103, 0.52794, 0.45876, 0.14214, 0.42826, 0.06998, 0.11094, 0.57156, 0.11364, 0.17738, 0.18981, 0.18877, 0.34869, 0.44147, 0.19442, 0.47176, 0.4614, -0.05092, 0.37752, 0.09571, 0.23054, 0.13677, 0.1983, 0.10453, 0.49963, 0.33849, 0.10966, 0.30864, 0.35402, 0.49823, 0.05456, 0.19339]",0.2984180450439453,0.7425504326820374,True,22
False,"La actitud de muchos integrantes de la caravana de migrantes hondureños ha sorprendido a todos, y es que si bien hay algunos que agradecen la ayuda que México y otros países les están ofreciendo en su travesía, hay varios (muchos en realidad) que parece que le están haciendo un favor al mundo en cruzar las fronteras, y no piden, exigen ayuda y hasta compensación una económica. Desde indocumentados que se queja de la comida que les regalan y pide alimentos gourmet, migrantes que ordenan al presidente de México darles camiones para transportarse, y hasta gente que exige ser escoltada como si fuera político de alto calibre, ahora los hondureños han sobrepasado su avaricia exigiéndole al presidente de Estados Unidos, Donald Trump, una compensación de $50 mil dólares ($1 millón de pesos mexicanos) para cada uno, en caso de no dejarlos entrar a su país. Fue la propia caravana quien en la ciudad de Tijuana (donde actualmente se encuentran) citaron a los medios a una conferencia de prensa para informar que ya lograron reunirse con los altos directivos del consulado de EU en México, a quienes les entregaron una carta donde le exigen al presidente Trump dejarlos pasar de inmediato a Estados Unidos, o en su defecto, darle sus $50 mil dolaritos para poder regresarse a su país, así, sin más ni más, solo por el simple hecho de existir. Además (ya que están ahí) también pidieron que Donald destituya al presidente de Honduras, Juan Orlando Hernández , sin saber que su país es una nación independiente y no pertenece a Estados Unidos, por lo que Donald (en teoría) no lo puede quitar o mover a su antojo. Los migrantes además dieron un limite de 3 días para que cumplan su petición o comenzarán las represalias por no hacerlos literalmente millonarios por el simple hecho de existir.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,306,5,10,"[0.65492, 0.55299, 0.43359, 0.42055, 0.65956, 0.61701, 0.4256, 0.57319, 0.34778, 0.23161]",0.4916797280311584,0.6595605611801147,True,9
True,"Luis Suárez se lesiona en la rodilla. Situación. Luis Suárez es el goleador del Barcelona de España. AFP Redacción ESPAÑA AFP El delantero uruguayo del Barcelona Luis Suárez estará unas dos semanas de baja por unas ""molestias en la rodilla derecha"", por lo que no estará mañana contra el PSV Eindhoven en Liga de Campeones. Suárez ""seguirá terapia biológica con células madre como tratamiento de las molestias en la rodilla derecha y estará unas dos semanas de baja"", informó este lunes el Barça en un comunicado. El delantero charrúa no podrá estar ante el PSV Eindhoven, en el partido de la Liga de Campeones, a la espera de ver cómo llega para el último partido de la fase de grupos del torneo continental contra el Tottenham, el próximo 11 de diciembre. Suárez ya había aprovechado el parón de selecciones en octubre pasado para tratarse esa misma rodilla.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,147,7,21,"[0.16716, 0.54252, 0.67962, 0.68058, 0.08096, 0.66646, 0.00926, 0.13012, 0.08779, 0.20369, 0.151, 0.68514, 0.48117, 0.12976, 0.42854, 0.63143, 0.34936, 0.58266, -0.00602, 0.59878, 0.06727]",0.3498687446117401,0.6851419806480408,True,11
True,"Masiva muerte de ballenas en Nueva Zelanda. CAUSAS. No se sabe por qué las ballenas y delfines se quedan varados. Se atribuye, entre otros, a enfermedades, errores de navegación, persecución de depredadores. ‹ › La mitad de estos ejemplares estaban muertos cuando llegaron los socorristas, mientras que el resto fue sacrificado debido a la dificultad para acceder al lugar. Redacción SIDNEY (AUSTRALIA) EFE Unas 145 ballenas piloto murieron en Nueva Zelanda tras quedarse varadas el fin de semana en la isla Steward (Rakiura), en el extremo sur del país oceánico. Un excursionista alertó el sábado por la noche a las autoridades sobre la situación de estos animales, que quedaron varados en la bahía Mason en dos grupos separados unos dos kilómetros entre sí, según un comunicado del Ministerio de Conservación de Nueva Zelanda. La mitad de estos ejemplares estaban muertos cuando llegaron los socorristas, mientras que el resto fue sacrificado debido a la dificultad para acceder al lugar, indicó el gerente de operaciones en Rakiura del Ministerio de Conservación de Nueva Zelanda, Ren Leppens.",https://huggingface.co/datasets/Edds/spanish-fake-news-fixed,174,7,21,"[0.58062, 0.31004, 0.34593, 0.73849, 0.39155, 0.49166, 0.27244, 0.20293, 0.44589, 0.4013, 0.26313, 0.27375, 0.13969, 0.32022, 0.28349, 0.25053, 0.12965, 0.85187, 0.29013, 0.40864, 0.26086]",0.3644195795059204,0.8518651723861694,True,9
